reportDate,strategy_return,equal_weight_return,strategy_cumulative_return,equal_weight_cumulative_return
2015/06/24,0.00152537,0.001328036,2.977280607,3.006488139
2015/06/25,0.003480721,0.010292183,2.98764369,3.037431465
2015/06/26,-0.007153054,-0.006406054,2.966272914,3.017973514
2015/06/29,-0.010584971,-0.008462968,2.934875002,2.9924325
2015/06/30,-0.007516305,0.006155255,2.912815586,3.010851686
2015/07/01,-0.018671992,-0.008134073,2.858427518,2.986361199
2015/07/02,0.005412171,0.005102096,2.873897817,3.0015979
2015/07/03,-0.007719891,-0.000882014,2.851711641,2.998950449
2015/07/06,-0.01334823,-0.008620087,2.813646337,2.973099236
2015/07/07,-0.029995895,-0.028714795,2.729248498,2.887727302
2015/07/08,-0.008755858,0.004570914,2.705351584,2.900926855
2015/07/09,0.019276668,0.018468174,2.757501748,2.954501676
2015/07/10,0.007994915,0.006767427,2.779547739,2.97449605
2015/07/13,0.003914145,0.007119549,2.790427293,2.995673119
2015/07/14,-0.000240101,-0.004261504,2.789757307,2.982907047
2015/07/15,0.022777786,0.009378445,2.853301803,3.010882076
2015/07/16,-0.000113345,0.002358207,2.852978394,3.017982359
2015/07/17,-0.005520928,-0.00263776,2.837227307,3.010021647
2015/07/20,-0.016501469,-0.006160402,2.790408888,2.991478704
2015/07/21,0.001137548,0.001671518,2.793583112,2.996479015
2015/07/22,-0.021014462,-0.019941587,2.734877466,2.936724469
2015/07/23,-0.010050785,0.002131466,2.707389801,2.942983996
2015/07/24,-0.021346448,-0.023546317,2.649596645,2.873687562
2015/07/27,0.001087818,0.008047808,2.652478924,2.896814449
2015/07/28,-0.010230325,-0.01870259,2.625343202,2.842636516
2015/07/29,0.006778798,0.011720406,2.643139872,2.875953369
2015/07/30,-0.000773779,5.05E-05,2.641094665,2.876098545
2015/07/31,0.001915051,0.004070388,2.646152496,2.887805382
2015/08/03,-0.01953006,-0.009413592,2.594472978,2.86062076
2015/08/04,0.003074528,0.014590356,2.602449759,2.902358236
2015/08/05,0.003334316,-0.000701815,2.611127148,2.900321316
2015/08/06,-0.009569659,-0.00681956,2.586139551,2.8805424
2015/08/07,0.006225004,-0.002468133,2.60223828,2.873432839
2015/08/10,0,0,2.60223828,2.873432839
2015/08/11,0.017058135,0.009860166,2.646627612,2.901765363
2015/08/12,-0.011417928,-0.016123017,2.616408608,2.854980151
2015/08/13,-0.000470487,0.000944579,2.615177623,2.857676906
2015/08/14,-0.015569823,-0.014772266,2.574459771,2.815462542
2015/08/17,-0.00718369,-0.003553366,2.55596565,2.805458172
2015/08/18,0.000350278,0.007659141,2.556860949,2.826945572
2015/08/19,-0.011460256,-0.009343667,2.527558669,2.800531534
2015/08/20,0.054687584,0.014900309,2.665784745,2.842260319
2015/08/21,-0.007273003,-0.009713388,2.646396486,2.814652342
2015/08/24,-0.033133397,-0.018717563,2.55871238,2.761968909
2015/08/25,0.013789956,0.020573224,2.593996912,2.818791515
2015/08/26,-0.019221717,-0.015027163,2.544135838,2.776433076
2015/08/27,0.017186483,0.009205019,2.587860585,2.801990194
2015/08/28,0.042025204,0.027607765,2.696615954,2.879346882
2015/08/31,0.00771953,0.006708225,2.717432561,2.898662189
2015/09/01,-0.044065407,-0.025800353,2.597687791,2.823875682
2015/09/02,0.000570196,0.010308191,2.599168982,2.852984731
2015/09/03,0.016078976,0.021497266,2.640960959,2.914316103
2015/09/04,-0.024417535,-0.024765926,2.576475202,2.842140365
2015/09/07,-0.005211777,-0.013243082,2.563047187,2.804501667
2015/09/08,0.01443471,0.011983552,2.600044031,2.838109559
2015/09/09,0.020025298,0.000748043,2.652110688,2.840232588
2015/09/10,-0.008578263,-0.001617639,2.629360184,2.835638116
2015/09/11,-0.018231015,-0.016553215,2.581424279,2.788699189
2015/09/14,0.008008292,0.016275409,2.60209708,2.834086411
2015/09/15,0.007595737,-0.003005921,2.621861925,2.825567371
2015/09/16,0.019251168,0.01169388,2.672335828,2.858609215
2015/09/17,-0.002085219,0.007515415,2.666763422,2.880092849
2015/09/18,-0.013115984,-0.004154692,2.631786195,2.868126951
2015/09/21,-0.015556112,-0.014469825,2.590845835,2.826625654
2015/09/22,-0.033445676,-0.010378119,2.504193245,2.797290596
2015/09/23,-0.005430459,0.002941504,2.490594326,2.805518838
2015/09/24,0,0,2.490594326,2.805518838
2015/09/25,-5.36E-05,-0.00109389,2.490460946,2.802449908
2015/09/28,-0.065284987,-0.031472492,2.327871237,2.714249825
2015/09/29,-0.004992479,0.006269762,2.316249388,2.731267525
2015/09/30,0.00777889,0.007841194,2.334267236,2.752683922
2015/10/01,0.011179645,0.012216268,2.360363515,2.786311447
2015/10/02,0.021406544,0.010539012,2.410890741,2.815676416
2015/10/05,0.032605404,0.028031538,2.489498808,2.894604155
2015/10/06,0.014653408,0.008313983,2.525978448,2.918669845
2015/10/07,0.009512217,0.00331984,2.550006104,2.928359361
2015/10/08,0.025080572,0.006031822,2.613961715,2.946022705
2015/10/09,0.027121684,0.013064561,2.684856758,2.984511197
2015/10/12,0.017859237,0.00012195,2.732806252,2.984875158
2015/10/13,-0.019348626,-0.005868576,2.679930206,2.96735819
2015/10/14,-0.001394239,-0.004186719,2.676193743,2.954934695
2015/10/15,0.001159036,0.003551391,2.679295549,2.965428823
2015/10/16,-0.003127246,-0.001066035,2.670916732,2.962267573
2015/10/19,-0.020252338,-0.005595602,2.616824424,2.945691903
2015/10/20,-0.013222635,-0.005742755,2.582223109,2.928775516
2015/10/21,-0.009878782,-0.009347068,2.556713891,2.901400053
2015/10/22,0.001311328,0.0059273,2.560066581,2.918597522
2015/10/23,0.020877226,0.01912166,2.613513669,2.974405952
2015/10/26,-0.009904128,-0.000544224,2.587629096,2.972787208
2015/10/27,-0.014406445,-0.009920218,2.55035056,2.94329651
2015/10/28,-0.004681813,0.004951782,2.538410295,2.957871074
2015/10/29,-0.038336483,-0.020857312,2.441096572,2.896177834
2015/10/30,-0.000602898,9.07E-05,2.43962484,2.896440436
2015/11/02,0.010203591,0.006391905,2.464517774,2.914954209
2015/11/03,0.019251478,0.008869742,2.511963385,2.940809101
2015/11/04,0.028905976,0.013858808,2.584574138,2.981565211
2015/11/05,-0.015574976,-0.010817175,2.544319458,2.949313099
2015/11/06,-0.03354889,-0.024679841,2.458960363,2.876524522
2015/11/09,-0.009693917,0.000778058,2.435123406,2.878762625
2015/11/10,-0.024648429,-0.018650636,2.37510144,2.825071871
2015/11/11,-0.005000694,-0.001972517,2.363224284,2.819499369
2015/11/12,-0.027859154,-0.01543596,2.297386854,2.77597769
2015/11/13,-0.03243831,-0.024565903,2.222863508,2.70778329
2015/11/16,0.017173069,0.011037203,2.261036897,2.737669644
2015/11/17,-0.023016302,0.003507956,2.208996189,2.747273269
2015/11/18,-0.00607579,-0.00948116,2.195574792,2.721225932
2015/11/19,0.019825611,0.025784429,2.239103405,2.791391188
2015/11/20,0.012920958,0.009012362,2.268034766,2.816548216
2015/11/23,-0.003033485,-0.003201775,2.261154716,2.807530263
2015/11/24,-0.005123499,-0.00188864,2.249569692,2.802227849
2015/11/25,-0.000613721,-0.006659012,2.248189083,2.783567779
2015/11/26,0.020257557,0.002676904,2.293731901,2.791019122
2015/11/27,-0.020224526,-0.012937559,2.247342262,2.754910148
2015/11/30,-0.013926373,-0.010237368,2.216044936,2.72670712
2015/12/01,-0.00338274,-0.003484979,2.208548631,2.717204603
2015/12/02,-0.023295084,-0.0126484,2.157100305,2.682836312
2015/12/03,-0.027194087,-0.016008064,2.098439932,2.639889296
2015/12/04,-0.025113926,-0.019791638,2.045739867,2.587641563
2015/12/07,0.003342524,0.006874044,2.052577802,2.605429125
2015/12/08,-0.027647256,-0.017055505,1.995829658,2.560992215
2015/12/09,0.009786647,0.012944229,2.015362139,2.594142284
2015/12/10,0.008054749,-0.041077273,2.031595375,2.487581993
2015/12/11,-0.040458696,-0.033210987,1.949399676,2.40496694
2015/12/14,0.00386793,0.037158987,1.956939817,2.494333076
2015/12/15,-0.001193139,0.011967107,1.954604917,2.524183026
2015/12/16,0,0,1.954604917,2.524183026
2015/12/17,0.019999748,0.019376496,1.993696522,2.573092848
2015/12/18,-0.028954627,-0.017052698,1.935969783,2.529214674
2015/12/21,0.02286959,0.017790606,1.980244619,2.574210937
2015/12/22,0.016797705,0.015171009,2.013508184,2.613264314
2015/12/23,0.049508598,0.026356064,2.113194151,2.682139676
2015/12/24,0.027757446,0.008214482,2.171851023,2.704172064
2015/12/25,0,0,2.171851023,2.704172064
2015/12/28,-0.010625143,-0.006621906,2.148774796,2.68626529
2015/12/29,-0.008574859,-0.002088643,2.130349357,2.68065464
2015/12/30,-0.019565461,-0.015117146,2.088668088,2.640130791
2015/12/31,-0.005000223,-0.005371071,2.078224281,2.62595046
2016/01/01,0,0,2.078224281,2.62595046
2016/01/04,0.004489254,-0.020007447,2.087553958,2.573411895
2016/01/05,0.023902044,0.018777834,2.137450764,2.621734996
2016/01/06,-0.003739486,-0.008173493,2.129457797,2.600306262
2016/01/07,-0.010655384,-0.019656318,2.106767606,2.549193816
2016/01/08,-0.001014416,-0.001287666,2.104630466,2.545911305
2016/01/11,0.024036661,-0.003860995,2.155218755,2.536081554
2016/01/12,-0.01172119,0.006396665,2.129957026,2.552304018
2016/01/13,-0.007309889,0.007431158,2.114387276,2.571270593
2016/01/14,-0.005651784,-0.01129746,2.102437215,2.542221767
2016/01/15,-0.014149053,-0.02769449,2.072689721,2.471816231
2016/01/18,0.003768301,-0.001513832,2.08050024,2.468074316
2016/01/19,0.012737768,0.020561361,2.10700117,2.518821284
2016/01/20,-0.011423187,-0.017181895,2.082932501,2.475543161
2016/01/21,0.017904202,0.005482163,2.120225745,2.489114493
2016/01/22,0.029772165,0.027107132,2.183349457,2.556587247
2016/01/25,0.004665135,0.00239269,2.193535077,2.562704368
2016/01/26,0.053146844,0.024902785,2.310114544,2.626522843
2016/01/27,0.010783953,0.014214799,2.335026712,2.663858336
2016/01/28,0.004969026,0.017755056,2.34662952,2.71115529
2016/01/29,0.041719301,0.032758727,2.444529264,2.799969286
2016/02/01,0.022640989,0.006405816,2.499875824,2.817905374
2016/02/02,-0.028153486,-0.031915001,2.429495606,2.727971921
2016/02/03,0.01519085,0.007300723,2.466401709,2.747888089
2016/02/04,0.081615823,0.056296922,2.667699114,2.90258573
2016/02/05,-0.007283439,-0.001920434,2.648269091,2.897011507
2016/02/08,0.031061186,0.007011684,2.730527471,2.917324435
2016/02/09,-0.021732417,-0.019492824,2.671186511,2.860457542
2016/02/10,-0.032485649,-0.008824777,2.584411283,2.835214641
2016/02/11,0.012728746,-0.002727573,2.617307597,2.827481387
2016/02/12,0.029127138,0.026510083,2.693542277,2.902438153
2016/02/15,0.005387256,0.025661396,2.708053078,2.976918767
2016/02/16,-0.010049924,-0.008135169,2.680837351,2.952701032
2016/02/17,0.00566662,0.008677017,2.696028636,2.978321668
2016/02/18,-0.002489148,0.002582443,2.689317822,2.986013014
2016/02/19,0.006714813,-0.014900664,2.707376087,2.941519437
2016/02/22,-0.002778275,-0.004188203,2.699854251,2.929199756
2016/02/23,0.011194116,-0.00058678,2.730076733,2.92748096
2016/02/24,0.010526545,-0.002259925,2.75881501,2.920865073
2016/02/25,0.001563027,0.005684436,2.763127113,2.937468542
2016/02/26,0.000490232,0.00941446,2.764481686,2.965123222
2016/02/29,0.031898955,0.005958138,2.852665762,2.982789836
2016/03/01,0.018482646,0.024080034,2.905390572,3.054615516
2016/03/02,0.009282978,0.011112001,2.932361248,3.088558406
2016/03/03,0.035915793,0.026083755,3.037679329,3.169119607
2016/03/04,0.028324189,0.005557262,3.123719133,3.186731233
2016/03/07,0.033282723,0.027624624,3.227685012,3.274763486
2016/03/08,-0.009648925,-0.013586817,3.196541323,3.230269874
2016/03/09,-0.028988189,-0.016228031,3.103879378,3.177848953
2016/03/10,0.018979564,0.009334165,3.162789655,3.207511518
2016/03/11,0.001120186,-0.003367343,3.166332567,3.196710728
2016/03/14,-0.019369665,-0.005090883,3.105001765,3.180436647
2016/03/15,-0.022825507,-0.014566377,3.034128526,3.134109209
2016/03/16,0.003423272,0.004368591,3.044515172,3.147800851
2016/03/17,0.029587336,0.02746212,3.134594265,3.234246136
2016/03/18,0.001176123,0.018930708,3.138280934,3.295472705
2016/03/21,0.000674768,0.000422444,3.140398546,3.296864858
2016/03/22,0.013884265,0.007070162,3.184000671,3.320174225
2016/03/23,-0.028661789,-0.021991789,3.092741515,3.247157653
2016/03/24,0.001251009,-0.010509732,3.096610562,3.213030895
2016/03/25,0,0,3.096610562,3.213030895
2016/03/28,0,0,3.096610562,3.213030895
2016/03/29,-0.01966569,-0.011776423,3.035713579,3.175192884
2016/03/30,0.032741464,0.028545252,3.135107286,3.265829565
2016/03/31,0.007187262,0.002666469,3.157640123,3.274537797
2016/04/01,-0.011901906,-0.012668238,3.120058187,3.233055172
2016/04/04,-0.005354848,0.006231983,3.103350749,3.253203518
2016/04/05,-0.01119926,-0.019024076,3.068595519,3.191314329
2016/04/06,0.007339807,-0.006309098,3.091118419,3.171180014
2016/04/07,0.00424259,0.001373783,3.104232767,3.175536526
2016/04/08,0.006342591,0.015338237,3.123921646,3.224243658
2016/04/11,0.029843094,0.00989854,3.217149133,3.256158964
2016/04/12,0.017664893,0.016391789,3.273979727,3.309533235
2016/04/13,0.006920075,0.014495183,3.296635911,3.357505525
2016/04/14,-0.013558979,-6.59E-05,3.251936895,3.357284132
2016/04/15,-0.00782246,-0.005145721,3.226498751,3.340008485
2016/04/18,0.007261606,0.005747518,3.249928315,3.359205243
2016/04/19,0.007893202,0.009157389,3.275580654,3.389966792
2016/04/20,0.041273488,0.019864597,3.410775292,3.457307117
2016/04/21,-0.003874729,-0.004161602,3.397559462,3.442919182
2016/04/22,0.006611596,-0.007825107,3.420022753,3.415977971
2016/04/25,-0.007580689,-0.001942422,3.394096626,3.409342699
2016/04/26,-0.009268718,-0.001715474,3.362637701,3.403494059
2016/04/27,0,0,3.362637701,3.403494059
2016/04/28,0.025529342,0.013355563,3.448483628,3.448949639
2016/04/29,0.016411397,0.002975592,3.505078061,3.459212307
2016/05/02,0,0,3.505078061,3.459212307
2016/05/03,-0.027962209,-0.030618988,3.407068337,3.353294725
2016/05/04,-0.012429832,-0.007132746,3.364719049,3.329376525
2016/05/05,0.011027969,-0.002993962,3.401825067,3.3194085
2016/05/06,0.003087225,-0.006680919,3.412327268,3.2972318
2016/05/09,-0.055471519,-0.019236152,3.22304029,3.233805747
2016/05/10,0.003012303,0.004306424,3.232749065,3.247731887
2016/05/11,0.03198445,0.016856835,3.336146767,3.302478366
2016/05/12,-0.000128183,-0.008472594,3.33571913,3.274497808
2016/05/13,-0.00303044,-0.007468038,3.325610432,3.250043734
2016/05/16,0.014253421,0.000682658,3.373011757,3.252262404
2016/05/17,-0.00054655,-0.000439166,3.371168236,3.250834121
2016/05/18,-0.002379526,0.004546852,3.363146455,3.265615182
2016/05/19,-0.029550381,-0.01499361,3.263764195,3.216651822
2016/05/20,0.011347179,0.008942818,3.30079871,3.245417754
2016/05/23,-0.007721857,0.000697121,3.275310413,3.247680203
2016/05/24,-0.014679706,-0.00412449,3.227229818,3.234285179
2016/05/25,-0.003731745,0.005287442,3.215186621,3.251386275
2016/05/26,0.010684271,0.01230982,3.249538547,3.291410255
2016/05/27,-0.006238144,-0.00188789,3.229267459,3.285196434
2016/05/30,0.002491145,0.008394622,3.237312031,3.312774418
2016/05/31,-0.011859121,-0.008463382,3.198920355,3.284737144
2016/06/01,-0.003153843,0.009470495,3.188831461,3.315845231
2016/06/02,0.002718938,0.004405006,3.197501695,3.330451549
2016/06/03,0.032570712,0.026846077,3.3016466,3.419861108
2016/06/06,0.006578142,-0.002996978,3.323365299,3.40961186
2016/06/07,0.004577367,0.005048747,3.338577562,3.426826129
2016/06/08,0.020908745,-0.000605159,3.408383029,3.424752353
2016/06/09,-0.006755179,-0.0076046,3.385358793,3.398708481
2016/06/10,0.002012336,0.002274556,3.392171273,3.406439034
2016/06/13,-0.011465893,-0.010796406,3.353277001,3.369661734
2016/06/14,-0.017096242,-0.02047243,3.295948565,3.30067657
2016/06/15,0.007714862,0.009574833,3.321376352,3.332279996
2016/06/16,0,0,3.321376352,3.332279996
2016/06/17,0.00722439,0.006912536,3.34537127,3.355314503
2016/06/20,-0.005893993,0.008656432,3.325653676,3.384359553
2016/06/21,-0.004543749,0.001647566,3.310542741,3.389935509
2016/06/22,-0.001077069,0.009715827,3.306977059,3.422871535
2016/06/23,0.011516053,0.007874863,3.345060382,3.44982618
2016/06/24,0.002033161,-0.015878776,3.351861428,3.395047162
2016/06/27,-0.003366066,-0.027731018,3.340578842,3.300899046
2016/06/28,-0.001573004,0.017804982,3.335324099,3.359671494
2016/06/29,0.026504464,0.021861529,3.423725074,3.433119049
2016/06/30,0.009578293,0.015806593,3.456518518,3.487384963
2016/07/01,0.027756716,0.012131601,3.552460121,3.529692527
2016/07/04,0.020618154,0.008301291,3.625705291,3.558993533
2016/07/05,-0.006517652,-0.016525592,3.602074205,3.500179056
2016/07/06,0.017340531,-0.009505389,3.664536083,3.466908493
2016/07/07,-0.00133754,0.007153193,3.659634621,3.491707957
2016/07/08,0.015809347,0.012278525,3.717491053,3.534580979
2016/07/11,0.02350428,0.021642971,3.804868005,3.611079812
2016/07/12,-0.006496615,0.005811706,3.780149243,3.632066345
2016/07/13,-0.010124908,-0.00245954,3.741875582,3.623133133
2016/07/14,-0.001572805,0.002939757,3.73599034,3.633784265
2016/07/15,0.01925335,0.012821226,3.807920668,3.680373835
2016/07/18,-0.005395302,0.000193067,3.787375785,3.681084395
2016/07/19,0.005488486,0.002367309,3.808162743,3.68979866
2016/07/20,-0.02641427,-0.001067654,3.707572904,3.685859232
2016/07/21,0.017892953,0.008544188,3.77391233,3.717351908
2016/07/22,0.004851985,0.005579079,3.792223296,3.738091307
2016/07/25,-0.004813686,0.004353898,3.773968722,3.754366574
2016/07/26,0.02254585,0.008953325,3.859056054,3.787980637
2016/07/27,0.01360315,0.00771148,3.911551371,3.817191575
2016/07/28,0.005267652,-0.006130387,3.932156064,3.793790712
2016/07/29,-0.002759227,-0.003914093,3.921306353,3.778941462
2016/08/01,0.011200699,0.015220635,3.965227726,3.836459351
2016/08/02,0.001823694,-0.011686876,3.972459088,3.791623126
2016/08/03,0,0,3.972459088,3.791623126
2016/08/04,0.004864856,0.006543645,3.991784529,3.816434161
2016/08/05,-0.017855932,-0.009447015,3.920507497,3.780380251
2016/08/08,-0.00236214,0.006424513,3.911246709,3.804667354
2016/08/09,0,0,3.911246709,3.804667354
2016/08/10,0.002575664,0.00629852,3.921320767,3.828631129
2016/08/11,0.011048687,0.004104862,3.964646212,3.84434713
2016/08/12,0.001835502,0.007894295,3.971923328,3.874695541
2016/08/15,-0.015930487,-0.008324768,3.908648656,3.842439598
2016/08/16,-0.014903403,-0.010115422,3.850396491,3.8035717
2016/08/17,-0.01480763,-0.012005454,3.793381246,3.757908093
2016/08/18,0.015795419,0.017842229,3.853299292,3.824957551
2016/08/19,-0.013817451,-0.012739191,3.800056518,3.776230684
2016/08/22,-0.032535925,-0.011124916,3.676418164,3.734220436
2016/08/23,-0.005964511,-0.002390721,3.654490128,3.725292956
2016/08/24,-0.00351452,-0.011979088,3.641646348,3.680667344
2016/08/25,-0.003951796,0.00089215,3.627255303,3.683951051
2016/08/26,0.009684771,0.004102648,3.662384441,3.699065007
2016/08/29,-0.010407533,-0.008377767,3.624268052,3.668075102
2016/08/30,-0.018087496,-0.008010016,3.55871412,3.63869376
2016/08/31,-0.0354262,-0.027967699,3.432642403,3.536927867
2016/09/01,0.016101758,-0.004962027,3.487913979,3.519377536
2016/09/02,0.024165124,0.023318825,3.572199854,3.601445286
2016/09/05,0.010290602,0.004395351,3.60895994,3.617274901
2016/09/06,0.012221553,0.014698366,3.653067034,3.67044293
2016/09/07,-0.009777202,-3.86E-05,3.61735026,3.670301268
2016/09/08,-0.004992931,-0.005249708,3.59928908,3.65103326
2016/09/09,-0.011157825,-0.00949987,3.559128841,3.616348918
2016/09/12,-0.016838448,-0.012268961,3.499198634,3.571980076
2016/09/13,0.001820796,0.002503511,3.505569961,3.580922569
2016/09/14,-0.001641799,-0.003288506,3.499814521,3.569146683
2016/09/15,-0.009166772,-0.00538422,3.467732517,3.549929613
2016/09/16,-0.017574168,-0.01019766,3.406790003,3.513728637
2016/09/19,0.015331883,0.014117529,3.459022508,3.563333805
2016/09/20,-0.008880878,-0.007249654,3.42830335,3.537500868
2016/09/21,0.008777067,-0.006010512,3.458393796,3.516238675
2016/09/22,0.027164648,0.026396014,3.552339845,3.609053359
2016/09/23,-0.007076384,-0.003229982,3.527202124,3.597396181
2016/09/26,-0.012002026,-0.011919732,3.484868552,3.554516182
2016/09/27,-0.019654335,-0.013772281,3.416375777,3.505562386
2016/09/28,0.005367777,0.006960194,3.434714121,3.529961782
2016/09/29,0.01712697,0.016205306,3.493540366,3.587165893
2016/09/30,-0.005664034,-0.012178825,3.473752833,3.543478425
2016/10/03,-0.014331681,-0.002732722,3.423968116,3.533795083
2016/10/04,-0.014336766,0.002152441,3.374879486,3.541401369
2016/10/05,-0.0067271,-0.004367035,3.352176334,3.525935945
2016/10/06,-0.011088058,-0.006950349,3.315007207,3.501429459
2016/10/07,0.003147845,0.005416913,3.325442335,3.520396397
2016/10/10,0.001718204,0.000702791,3.331156125,3.5228705
2016/10/11,0.006838086,-0.005231592,3.353934856,3.504440279
2016/10/12,-0.007507801,-0.000811498,3.328754179,3.501596434
2016/10/13,-0.016882199,-0.017818401,3.272557487,3.439203585
2016/10/14,0.003286543,0.004500029,3.283312887,3.4546801
2016/10/17,-0.009617779,-0.0027262,3.25173471,3.445261951
2016/10/18,0.010732394,0.017207997,3.286633608,3.504548007
2016/10/19,0.01416366,0.005505101,3.33318437,3.523840897
2016/10/20,-0.00608564,-0.002232553,3.312899809,3.515973734
2016/10/21,0.005519988,0.004994789,3.331186976,3.533535279
2016/10/24,-0.010883749,-0.002611994,3.294931174,3.524305707
2016/10/25,0.017512899,0.003833002,3.352634972,3.537814378
2016/10/26,-0.003826265,0.000134024,3.339806901,3.538288531
2016/10/27,-0.012282071,-0.009031251,3.298787154,3.506333359
2016/10/28,-0.004107418,-0.003648068,3.285237656,3.493542016
2016/10/31,0.003093062,0.0091513,3.2953991,3.525512468
2016/11/01,0.026365765,0.011098429,3.382284818,3.564640119
2016/11/02,-0.009062994,-0.004180404,3.351631191,3.549738482
2016/11/03,-0.008736605,-0.005112369,3.322349314,3.531590909
2016/11/04,-0.010284868,-0.018111348,3.288179389,3.467629036
2016/11/07,-0.006471746,0.007890685,3.266899127,3.494991005
2016/11/08,0.004348863,0.011924112,3.281106422,3.53666567
2016/11/09,0.012148668,0.001480016,3.320967495,3.54189999
2016/11/10,-0.00892212,-0.004516645,3.291337424,3.525902485
2016/11/11,-0.042035194,-0.03428604,3.152985416,3.40501325
2016/11/14,-0.04016281,-0.022557318,3.026352661,3.328205283
2016/11/15,0.012030512,0.0105686,3.062761232,3.363379753
2016/11/16,0.015866854,0.011988022,3.111357618,3.403700023
2016/11/17,0.027585665,0.014181387,3.197186487,3.451969208
2016/11/18,-0.010295843,-0.006556276,3.164268758,3.429337145
2016/11/21,-0.005873244,0.002739585,3.145684237,3.438732107
2016/11/22,0.002565212,0.013263104,3.153753583,3.484340368
2016/11/23,-0.028032405,-0.012795356,3.065346286,3.439756992
2016/11/24,0.005313142,-0.002312086,3.081632906,3.43180398
2016/11/25,0.010296227,0.004949381,3.113362097,3.448789287
2016/11/28,-0.018065279,-0.000633202,3.057118343,3.446605507
2016/11/29,0.003922604,-0.003125447,3.069110209,3.435833323
2016/11/30,-0.008871036,-0.005904572,3.04188402,3.415546196
2016/12/01,-0.001451438,-0.004442923,3.037468914,3.400371186
2016/12/02,-0.008910106,-0.014373553,3.010404745,3.35149577
2016/12/05,-0.001514818,0.012795842,3.00584453,3.39438098
2016/12/06,-0.012043323,-0.009236844,2.969644172,3.363027612
2016/12/07,0.008762925,0.007095262,2.995666942,3.386889174
2016/12/08,0.012251622,0.018453611,3.032368721,3.449389507
2016/12/09,0.000433311,0.005814194,3.03368268,3.469444926
2016/12/12,-0.011632405,-0.009054174,2.998393654,3.438031966
2016/12/13,0.025078548,0.014279334,3.073589013,3.487124774
2016/12/14,0.000582399,-0.00204212,3.075379067,3.480003648
2016/12/15,-0.034121168,-0.027863272,2.970443541,3.383039358
2016/12/16,0,0,2.970443541,3.383039358
2016/12/19,0.016256766,0.007549341,3.018733347,3.408579077
2016/12/20,0.009220771,0.01140169,3.046568398,3.447442639
2016/12/21,0.009498655,0.001163382,3.0755067,3.451453332
2016/12/22,-0.005937653,-0.008857872,3.057245407,3.420880802
2016/12/23,-0.006311884,-0.004522207,3.03794843,3.405410869
2016/12/26,0,0,3.03794843,3.405410869
2016/12/27,0,0,3.03794843,3.405410869
2016/12/28,0.024826476,0.020718811,3.113369984,3.475966933
2016/12/29,0.019254342,0.013975506,3.173315876,3.52454533
2016/12/30,0.007564498,0.001332544,3.197320419,3.529241943
2017/01/02,0,0,3.197320419,3.529241943
2017/01/03,0.009541865,0.0079193,3.227828818,3.557191067
2017/01/04,0.007697402,-0.000136095,3.252674714,3.556706953
2017/01/05,0.009137768,-0.005496555,3.282396899,3.537157316
2017/01/06,0.014920329,0.006733121,3.331371342,3.560973425
2017/01/09,-0.009406749,-0.003916939,3.300033969,3.547025309
2017/01/10,0.012491942,0.008813183,3.341257803,3.578285894
2017/01/11,-0.00316973,0.001804445,3.330666919,3.584742713
2017/01/12,0.003922182,0.005294426,3.343730402,3.603721868
2017/01/13,0.003683272,0.003849863,3.356046272,3.617595701
2017/01/16,0.013537394,0.011600433,3.401478394,3.659561379
2017/01/17,-0.001558114,-0.008907133,3.396178501,3.626965179
2017/01/18,0.00235683,0.004837553,3.404182718,3.644510816
2017/01/19,-0.009551516,-0.004506321,3.371667613,3.62808748
2017/01/20,-0.00586444,-0.007939838,3.35189467,3.599281053
2017/01/23,0.020026613,0.014595608,3.419021768,3.651814746
2017/01/24,0.015461029,0.007355745,3.471883362,3.678676565
2017/01/25,-0.012361752,-0.000589573,3.428964802,3.676507716
2017/01/26,0.008505843,0.005632044,3.458131038,3.697213969
2017/01/27,-0.018773465,-0.016670372,3.393209936,3.635580038
2017/01/30,0.001492081,-0.003641703,3.398272881,3.622340336
2017/01/31,0.009084288,0.003882071,3.42914377,3.636402518
2017/02/01,0.005120577,0.00449511,3.446702965,3.652748547
2017/02/02,0.004284215,-0.003138825,3.461469383,3.641283209
2017/02/03,-0.014126879,-0.005354336,3.412569623,3.621786556
2017/02/06,-0.003400263,-0.007758219,3.400965988,3.593687942
2017/02/07,0.007891037,0.006844994,3.427803137,3.618286713
2017/02/08,0.008566511,0.003696713,3.457167451,3.631662482
2017/02/09,5.93E-05,0.00315289,3.457372322,3.643112715
2017/02/10,0.000295004,0.008608407,3.458392261,3.674474113
2017/02/13,0.005154073,0.009305936,3.476217068,3.708668535
2017/02/14,-0.011219662,-0.003818516,3.437215088,3.694506926
2017/02/15,-0.004385804,0.002679762,3.422140136,3.704407325
2017/02/16,0.003452103,0.000318858,3.433953718,3.705588504
2017/02/17,-0.00190478,-0.003434803,3.427412792,3.692860538
2017/02/20,-0.006855194,-0.00285137,3.403917212,3.682330827
2017/02/21,-0.001060332,-0.001021622,3.400307929,3.678568876
2017/02/22,-0.012432438,-0.008753093,3.35803381,3.64637002
2017/02/23,-0.007900663,0.008852598,3.331503118,3.678649868
2017/02/24,-0.012923665,-0.006089992,3.288447888,3.65624692
2017/02/27,-0.011217214,-0.005748414,3.251560665,3.635229301
2017/02/28,-0.012350119,-0.011022999,3.211403503,3.595158173
